10,10,10,10,10,10,10,10,10,10,13,09,06,09,09,09,09,09,09,18,11,22,10,10,19,11,12,09,07,00,09,09,09,09,09,09,09,09,09,09,09,09,09,09,30,24,24,24,28,09,09,09,09,09,09,09,09,09,09,09,09,09,00,00,00,00,00,00,00,00,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10
10,10,10,10,10,10,10,10,10,10,13,09,09,09,09,08,01,02,09,17,10,10,10,10,10,10,19,12,07,00,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,00,00,00,00,00,00,00,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,18,22,10
10,10,10,10,10,10,10,10,10,21,14,09,01,02,09,06,04,09,09,16,20,10,10,10,10,10,21,14,06,00,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,00,00,00,00,00,00,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10
10,10,10,10,10,10,10,21,15,14,09,08,00,03,18,12,09,09,09,09,16,15,20,10,10,21,14,09,09,06,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,00,00,09,00,00,00,00,00,00,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10
21,15,20,10,10,10,10,13,09,09,00,00,00,04,17,19,11,12,09,09,09,09,16,15,15,14,09,09,09,18,11,11,12,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,00,00,00,00,00,00,00,00,00,00,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,18,22,10,10
13,09,16,20,10,10,10,13,09,00,00,00,00,09,17,10,10,19,11,12,09,09,09,09,01,01,01,09,18,22,10,10,19,12,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,00,00,00,00,00,00,00,00,00,00,09,09,09,09,09,09,09,09,09,09,09,09,09,18,11,11,22,10,10,10
13,01,09,17,10,10,10,13,09,00,00,00,04,18,22,10,10,10,10,19,11,12,09,09,06,00,00,09,17,10,10,10,10,19,11,12,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,18,11,11,11,11,22,10,10,10,10,10,10
13,05,04,17,10,10,10,13,09,09,06,04,09,17,10,10,10,10,10,10,10,19,11,11,12,09,09,18,22,10,10,10,10,10,10,19,12,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,18,22,10,10,10,10,10,10,10,10,10,10,10
19,11,11,22,10,10,10,19,12,18,12,09,18,22,10,10,10,10,10,10,10,10,10,10,19,11,11,22,10,10,10,10,10,10,10,10,19,12,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,19,22,19,11,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10,10,10,21,15,15,15,15,20,10,10
10,21,15,15,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,16,20,10,10,10,13,09,09,09,09,17,10,10
10,13,37,09,17,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10,10,13,09,09,09,09,16,20,10
10,13,09,09,16,20,10,10,10,10,21,15,20,10,21,20,10,10,21,14,16,20,21,15,15,15,15,15,15,20,10,10,10,10,10,10,21,14,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10,10,13,09,09,09,09,09,17,10
10,13,09,09,09,16,20,10,21,15,14,09,17,10,13,16,20,21,14,09,09,16,14,09,09,09,09,09,09,16,15,20,10,10,21,15,14,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,16,20,10,10,19,12,09,09,09,09,17,10
10,13,09,09,09,09,17,10,13,09,09,09,17,21,14,09,16,14,09,09,09,09,09,09,09,09,09,09,09,09,09,16,15,15,14,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,18,11,11,11,12,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10,10,19,12,09,09,09,17,10
10,13,09,09,09,18,22,10,13,09,09,09,16,14,09,09,48,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,18,11,22,10,10,10,19,12,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,16,20,10,10,10,13,09,09,18,22,10
10,19,12,09,09,16,15,15,14,09,09,09,09,09,09,48,74,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,18,22,10,10,10,10,10,10,19,11,11,12,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10,10,13,09,18,22,10,10
10,10,13,09,09,09,09,09,09,09,09,09,09,48,78,77,75,76,48,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,21,20,10,10,10,10,10,10,10,13,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10,10,19,11,22,10,10,10
10,10,13,09,09,09,09,09,09,09,09,09,09,09,72,09,79,76,48,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,19,22,10,10,10,10,10,10,10,19,12,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,16,15,20,10,10,10,10,10,10,10
10,10,13,09,09,09,09,09,09,09,09,09,09,09,48,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10,10,10,10,10,10,10,10,10,10,13,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10,10,10,10,10,10
10,10,13,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,16,20,10,10,21,15,15,15,15,15,20,10,13,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,16,15,15,20,21,15,20,10
10,10,19,11,12,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,16,15,15,14,09,09,09,09,09,16,20,13,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,13,09,17,10
10,10,10,10,13,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,16,14,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,16,14,09,17,10
10,10,10,10,13,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10
10,10,10,21,14,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10
10,10,21,14,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10
10,10,13,09,09,09,32,24,26,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10
10,21,14,09,09,09,24,47,24,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,18,12,09,09,09,09,09,17,10
10,13,09,09,09,09,30,24,28,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,19,11,12,09,09,09,17,10
10,13,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,18,22,10,10,19,12,09,09,17,10
10,13,09,09,09,09,09,09,09,09,09,09,09,09,66,60,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10,10,10,13,09,18,22,10
10,13,09,09,09,09,09,09,09,41,25,25,44,25,65,61,25,44,25,25,25,25,38,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,16,15,20,10,10,19,11,22,10,10
10,19,12,09,09,09,09,09,09,31,08,01,01,02,65,61,09,09,09,09,09,09,27,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,18,12,09,09,09,09,09,09,18,12,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,16,15,20,10,10,10,10,10
10,10,19,11,12,09,09,09,09,31,07,00,00,03,65,61,09,09,09,09,48,09,39,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,18,11,11,22,19,11,12,09,09,09,09,17,19,12,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,16,15,20,10,10,10
10,10,10,10,19,12,09,09,09,31,07,00,00,03,65,67,59,59,59,59,59,59,59,59,60,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10,10,10,10,13,09,09,09,09,17,10,13,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10,10
10,10,10,10,10,13,09,09,09,42,07,00,00,03,65,68,63,63,63,63,63,63,63,63,62,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,18,22,10,21,20,10,10,13,09,09,09,09,17,10,13,09,09,09,09,09,09,09,09,09,18,11,11,12,09,09,09,09,09,09,09,09,09,09,09,09,17,10,10,10
10,10,10,10,10,13,09,09,09,31,06,05,05,04,65,61,09,52,55,55,49,09,38,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,21,14,16,20,10,19,12,09,18,11,22,10,19,11,11,12,09,09,09,09,09,18,22,10,10,19,11,12,09,09,09,09,09,09,09,09,18,11,22,10,10,10
10,10,10,10,10,13,09,09,09,31,09,09,09,09,65,61,09,51,54,54,50,09,27,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,17,10,13,09,09,16,20,10,19,11,22,10,21,15,20,10,10,13,09,09,09,09,09,17,10,10,10,10,10,19,12,09,09,09,09,18,11,11,22,10,10,10,10,10
10,10,10,10,10,13,09,09,09,31,09,09,09,66,70,61,09,09,09,09,09,09,27,09,09,09,09,09,18,11,12,09,09,09,09,09,09,09,09,09,09,09,09,09,18,11,22,10,13,09,09,09,16,20,10,10,10,10,13,09,16,15,15,14,09,09,09,09,09,17,10,10,10,10,21,15,14,09,09,09,09,17,10,10,10,10,10,10,10,10
10,10,10,10,10,19,12,09,09,30,29,29,35,65,58,61,34,29,29,29,29,29,39,09,09,09,09,18,22,10,19,12,09,09,09,09,09,09,09,09,09,09,18,11,22,10,10,21,14,09,09,09,09,17,10,10,10,10,13,09,09,09,09,09,09,09,09,09,18,22,10,10,10,10,13,09,09,09,09,09,09,16,20,10,10,10,10,10,10,10
10,10,10,10,10,21,14,09,09,09,09,09,31,65,58,61,27,09,09,09,09,09,09,09,18,11,11,22,10,10,10,13,09,09,09,09,09,09,09,09,09,09,17,10,10,10,21,14,09,09,09,09,09,17,10,10,10,10,19,12,09,09,09,09,09,09,09,09,16,15,20,10,10,10,13,09,09,09,09,09,09,09,16,20,10,10,10,10,10,10
10,10,10,21,15,14,09,09,09,09,09,09,31,64,71,62,27,09,09,09,09,09,09,09,17,10,10,10,10,10,10,19,12,09,09,09,09,09,09,09,09,09,17,10,21,15,14,09,09,09,09,09,09,16,15,20,10,10,10,19,12,09,09,09,09,09,09,09,09,09,17,10,10,10,13,09,09,09,09,09,09,09,09,16,20,10,10,10,10,10
10,10,21,14,09,09,09,09,09,09,09,09,40,28,72,30,39,09,09,09,09,09,18,11,22,10,10,10,10,10,10,10,13,09,09,09,09,09,09,09,09,09,17,10,13,09,09,09,09,09,09,09,09,09,09,17,10,10,10,21,14,09,09,09,09,09,09,09,09,09,17,10,10,10,13,09,09,09,09,09,09,09,09,09,17,10,10,10,10,10
10,10,13,09,09,09,09,09,09,09,09,09,09,09,72,09,09,09,09,09,09,18,22,10,10,10,10,10,10,10,10,10,13,09,09,09,09,09,09,09,09,09,17,10,13,09,09,09,09,09,09,09,09,09,09,16,20,10,10,13,09,09,09,09,09,09,09,09,09,09,17,10,10,10,19,12,09,09,09,09,09,09,09,09,16,15,20,10,10,10
10,10,13,09,09,09,09,09,09,09,09,09,09,09,73,09,09,09,18,11,11,22,10,10,10,10,10,10,10,10,10,10,13,09,09,09,09,09,09,09,09,18,22,10,19,11,12,09,09,09,09,09,09,09,09,09,17,10,10,13,09,09,09,09,09,09,09,09,09,09,17,10,10,10,10,19,12,09,09,09,09,09,09,09,09,09,16,20,10,10
10,10,13,09,09,09,09,09,09,09,09,09,09,09,09,09,18,11,22,10,10,10,10,10,10,10,10,10,10,10,10,10,19,11,12,52,55,49,09,18,11,22,10,10,10,10,13,09,09,09,09,09,09,09,09,18,22,10,10,19,11,12,09,09,09,09,09,09,09,18,22,10,10,10,10,10,19,11,11,12,09,09,09,09,09,09,09,17,10,10
10,10,13,09,09,09,09,09,09,18,11,11,11,11,11,11,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,57,53,56,18,22,10,10,10,10,10,10,19,11,12,09,09,09,09,09,09,17,10,10,10,10,10,19,11,12,09,09,09,09,09,16,20,10,10,10,10,10,10,10,10,19,12,09,09,09,09,09,09,17,10,10
10,10,19,12,09,09,09,09,09,17,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,51,54,50,17,10,10,10,10,10,10,10,10,10,19,11,11,11,12,09,18,22,10,10,10,10,10,10,10,19,12,09,09,09,09,09,17,10,10,10,10,10,10,10,10,10,19,12,09,09,09,18,11,22,10,10
10,10,10,19,11,11,11,11,11,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,19,11,11,11,22,10,10,10,10,10,10,10,10,10,10,10,10,10,19,11,22,10,10,10,10,10,10,10,10,10,19,11,11,11,11,11,22,10,10,10,10,10,10,10,10,10,10,19,11,11,11,22,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10

0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
